ID,DeviceID,Gas_ReceiveDateTime,Gas_CO2,Gas_CO,Gas_NO2,Gas_O3,Gas_SO2,Gas_PM2_5,Gas_PM10,Gas_Temp,Gas_RH,Gas_h2s,Gas_nh3,Gas_noise,AlertID,Gas_AQI,Gas_AQI_US,Gas_PM1,Gas_TVOC,Battery
76712,635,2024-08-10 01:01:39,447,1.83,0.008,0.0,9.999,39,47,26.3,89.3,,,45,,65,,39,0.029,92.0
76713,635,2024-08-10 01:06:40,451,1.83,0.008,0.001,9.999,41,49,26.3,89.3,,,37,,68,,41,0.028,92.0
76714,635,2024-08-10 01:11:41,459,1.81,0.008,0.001,9.999,41,49,26.3,89.3,,,37,,68,,41,0.028,92.0
76715,635,2024-08-10 01:16:42,451,1.83,0.008,0.001,9.999,42,50,26.3,89.3,,,37,,70,,41,0.027,92.0
76716,635,2024-08-10 01:21:43,453,1.81,0.008,0.0,9.999,41,47,26.3,89.3,,,38,,68,,41,0.027,92.0
76717,635,2024-08-10 01:26:44,453,1.81,0.008,0.0,9.999,41,49,26.3,89.3,,,38,,68,,41,0.027,92.0
76718,635,2024-08-10 01:31:45,463,1.81,0.008,0.0,9.999,36,41,26.3,89.3,,,39,,60,,36,0.027,92.0
76719,635,2024-08-10 01:36:46,459,1.81,0.008,0.001,9.999,39,44,26.3,89.3,,,41,,65,,38,0.027,92.0
76720,635,2024-08-10 01:41:47,455,1.8,0.008,0.0,9.999,36,41,26.3,89.3,,,45,,60,,36,0.027,92.0
76721,635,2024-08-10 01:46:48,459,1.8,0.008,0.001,9.999,35,40,26.3,89.3,,,39,,58,,35,0.027,92.0
76722,635,2024-08-10 01:51:50,453,1.79,0.008,0.0,9.999,35,40,26.3,89.3,,,37,,58,,35,0.027,92.0
76723,635,2024-08-10 01:56:50,455,1.79,0.008,0.0,9.999,36,43,26.3,89.3,,,37,,60,,35,0.027,92.0
76724,635,2024-08-10 02:01:51,463,1.77,0.008,0.0,9.999,35,39,26.3,89.3,,,38,,58,,34,0.027,92.0
76725,635,2024-08-10 02:06:53,459,1.76,0.008,0.001,9.999,35,40,26.3,89.3,,,38,,58,,35,0.026,92.0
76726,635,2024-08-10 02:11:53,461,1.76,0.008,0.001,9.999,34,38,26.3,89.3,,,38,,57,,34,0.026,92.0
76727,635,2024-08-10 02:16:54,461,1.76,0.008,0.001,9.999,33,37,26.3,89.3,,,41,,55,,33,0.026,92.0
76728,635,2024-08-10 02:21:55,455,1.75,0.008,0.0,9.999,37,45,26.3,89.3,,,43,,62,,37,0.026,92.0
76729,635,2024-08-10 02:26:56,457,1.75,0.008,0.001,9.999,38,46,26.3,89.3,,,37,,63,,38,0.026,92.0
76730,635,2024-08-10 02:31:58,451,1.75,0.008,0.001,9.999,39,46,26.3,89.3,,,44,,65,,38,0.026,92.0
76731,635,2024-08-10 02:36:58,453,1.73,0.008,0.001,9.999,38,45,26.3,89.3,,,37,,63,,36,0.026,92.0
76732,635,2024-08-10 02:41:59,457,1.75,0.008,0.001,9.999,38,46,26.3,89.3,,,38,,63,,37,0.026,92.0
76733,635,2024-08-10 02:47:01,453,1.75,0.008,0.001,9.999,36,44,26.3,89.3,,,38,,60,,36,0.026,92.0
76734,635,2024-08-10 02:52:02,453,1.73,0.008,0.0,9.999,33,39,26.3,89.3,,,40,,55,,32,0.026,92.0
76735,635,2024-08-10 02:57:03,459,1.73,0.008,0.001,9.999,29,33,26.3,89.3,,,43,,48,,29,0.026,92.0
76736,635,2024-08-10 03:02:04,457,1.73,0.008,0.001,9.999,29,33,26.3,89.3,,,37,,48,,29,0.026,92.0
76737,635,2024-08-10 03:07:05,457,1.72,0.008,0.001,9.999,29,32,26.3,89.3,,,37,,48,,28,0.026,92.0
76738,635,2024-08-10 03:12:06,465,1.72,0.008,0.001,9.999,25,29,26.3,89.3,,,37,,42,,25,0.026,92.0
76739,635,2024-08-10 03:14:26,465,1.72,0.008,0.001,9.999,28,37,26.3,89.3,,,44,,47,,27,0.027,92.0
76740,635,2024-08-10 03:27:09,461,1.72,0.008,0.001,9.999,30,36,26.3,89.3,,,37,,50,,28,0.027,92.0
76741,635,2024-08-10 03:32:11,457,1.72,0.008,0.001,9.999,29,35,26.3,89.3,,,39,,48,,28,0.027,92.0
76742,635,2024-08-10 03:37:12,461,1.72,0.008,0.001,9.999,24,29,26.3,89.3,,,42,,40,,23,0.028,92.0
76743,635,2024-08-10 03:42:13,455,1.74,0.008,0.001,9.999,26,34,26.3,89.3,,,45,,43,,25,0.028,92.0
76744,635,2024-08-10 03:47:14,461,1.72,0.008,0.0,9.999,25,30,26.3,89.3,,,38,,42,,24,0.027,92.0
76745,635,2024-08-10 03:52:15,461,1.72,0.008,0.0,9.999,23,29,26.3,89.3,,,37,,38,,23,0.027,92.0
76746,635,2024-08-10 03:57:16,465,1.71,0.008,0.0,9.999,23,28,26.3,89.3,,,38,,38,,22,0.027,92.0
76747,635,2024-08-10 04:02:17,467,1.7,0.008,0.001,9.999,23,27,26.3,89.3,,,37,,38,,23,0.027,92.0
76748,635,2024-08-10 04:07:18,467,1.7,0.008,0.001,9.999,23,28,26.3,89.3,,,41,,38,,22,0.027,92.0
76749,635,2024-08-10 04:12:19,469,1.69,0.008,0.0,9.999,20,22,26.3,89.3,,,40,,33,,19,0.027,92.0
76750,635,2024-08-10 04:17:20,465,1.68,0.008,0.001,9.999,20,23,26.3,89.3,,,44,,33,,19,0.027,92.0
76751,635,2024-08-10 04:22:21,463,1.68,0.008,0.001,9.999,21,26,26.3,89.3,,,37,,35,,20,0.027,92.0
76752,635,2024-08-10 04:27:22,461,1.69,0.008,0.001,9.999,21,26,26.3,89.3,,,37,,35,,20,0.027,92.0
76753,635,2024-08-10 04:32:23,463,1.68,0.008,0.001,9.999,20,25,26.3,89.3,,,38,,33,,19,0.028,92.0
76754,635,2024-08-10 04:37:24,465,1.69,0.008,0.001,9.999,21,28,26.3,89.3,,,38,,35,,20,0.028,92.0
76755,635,2024-08-10 04:42:25,465,1.7,0.008,0.001,9.999,21,28,26.3,89.3,,,39,,35,,20,0.028,92.0
76756,635,2024-08-10 04:47:27,465,1.7,0.008,0.001,9.999,20,25,26.3,89.3,,,39,,33,,19,0.029,92.0
76757,635,2024-08-10 04:52:28,467,1.69,0.008,0.001,9.999,21,26,26.3,89.3,,,49,,35,,19,0.029,92.0
76758,635,2024-08-10 04:57:29,465,1.69,0.008,0.001,9.999,15,17,26.3,89.3,,,45,,25,,14,0.029,92.0
76759,635,2024-08-10 05:02:30,463,1.69,0.008,0.001,9.999,18,25,26.3,89.3,,,37,,30,,17,0.029,92.0
76760,635,2024-08-10 05:07:11,463,1.69,0.008,0.001,9.999,15,19,26.3,89.3,,,38,,25,,14,0.029,92.0
76761,635,2024-08-10 05:12:12,465,1.68,0.008,0.0,9.999,17,19,26.3,89.3,,,38,,28,,17,0.029,92.0
76762,635,2024-08-10 05:17:13,463,1.69,0.008,0.0,9.999,17,22,26.3,89.3,,,38,,28,,17,0.029,92.0
76763,635,2024-08-10 05:22:14,465,1.7,0.008,0.001,9.999,17,21,26.3,89.3,,,40,,28,,16,0.029,92.0
76764,635,2024-08-10 05:27:15,463,1.72,0.008,0.001,9.999,17,21,26.3,89.3,,,42,,28,,16,0.029,92.0
76765,635,2024-08-10 05:32:16,455,1.72,0.008,0.001,9.999,14,18,26.3,89.3,,,40,,23,,14,0.029,92.0
76766,635,2024-08-10 05:37:17,463,1.72,0.008,0.001,9.999,16,18,26.3,89.3,,,38,,27,,15,0.029,92.0
76767,635,2024-08-10 05:42:18,463,1.73,0.008,0.0,9.999,20,27,26.3,89.3,,,37,,33,,19,0.029,92.0
76768,635,2024-08-10 05:47:19,461,1.72,0.008,0.0,9.999,15,20,26.3,89.3,,,37,,25,,15,0.03,92.0
76769,635,2024-08-10 05:52:21,465,1.72,0.008,0.001,9.999,13,15,26.3,89.3,,,37,,22,,13,0.029,92.0
76770,635,2024-08-10 05:57:22,459,1.72,0.008,0.001,9.999,14,18,26.3,89.3,,,39,,23,,13,0.029,92.0
76771,635,2024-08-10 06:02:23,457,1.73,0.008,0.001,9.999,14,16,26.3,89.3,,,40,,23,,14,0.029,92.0
76772,635,2024-08-10 06:07:24,461,1.72,0.008,0.0,9.999,20,25,26.3,89.3,,,42,,33,,19,0.029,92.0
76773,635,2024-08-10 06:12:25,457,1.72,0.008,0.0,9.999,21,27,26.3,89.3,,,41,,35,,20,0.029,92.0
76774,635,2024-08-10 06:17:26,463,1.73,0.008,0.0,9.999,18,21,26.3,89.3,,,37,,30,,18,0.03,92.0
76775,635,2024-08-10 06:22:27,461,1.75,0.008,0.001,9.999,21,28,26.3,89.3,,,37,,35,,19,0.03,92.0
76776,635,2024-08-10 06:27:28,461,1.73,0.008,0.001,9.999,23,30,26.3,89.3,,,39,,38,,21,0.031,92.0
76777,635,2024-08-10 06:32:29,459,1.73,0.008,0.001,9.999,21,30,26.3,89.3,,,37,,35,,19,0.031,92.0
76778,635,2024-08-10 06:37:30,465,1.73,0.008,0.001,9.999,21,28,26.3,89.3,,,39,,35,,20,0.03,92.0
76779,635,2024-08-10 06:42:31,467,1.73,0.008,0.0,9.999,22,31,26.3,89.3,,,40,,37,,20,0.03,92.0
76780,635,2024-08-10 06:47:32,465,1.74,0.008,0.0,9.999,21,26,26.3,89.3,,,43,,35,,20,0.03,92.0
76781,635,2024-08-10 06:52:33,459,1.73,0.008,0.001,9.999,21,29,26.3,89.3,,,38,,35,,20,0.03,92.0
76782,635,2024-08-10 06:57:35,459,1.73,0.008,0.001,9.999,18,23,26.3,89.3,,,37,,30,,17,0.03,92.0
76783,635,2024-08-10 07:02:36,461,1.73,0.008,0.001,9.999,16,20,26.3,89.3,,,38,,27,,15,0.03,92.0
76784,635,2024-08-10 07:07:37,461,1.75,0.008,0.0,9.999,18,25,26.3,89.3,,,38,,30,,17,0.03,92.0
76785,635,2024-08-10 07:12:37,455,1.73,0.008,0.0,9.999,14,16,26.3,89.3,,,59,,23,,14,0.03,92.0
76786,635,2024-08-10 07:17:39,461,1.75,0.008,0.0,9.999,13,15,26.3,89.3,,,41,,22,,13,0.03,92.0
76787,635,2024-08-10 07:22:40,459,1.75,0.008,0.001,9.999,15,20,26.3,89.3,,,45,,25,,15,0.03,92.0
76788,635,2024-08-10 07:27:41,457,1.73,0.008,0.001,9.999,14,16,26.3,89.3,,,37,,23,,13,0.03,92.0
76789,635,2024-08-10 07:32:42,455,1.73,0.008,0.001,9.999,14,18,26.3,89.3,,,37,,23,,13,0.03,92.0
76790,635,2024-08-10 07:37:43,457,1.73,0.008,0.0,9.999,15,17,26.3,89.3,,,37,,25,,14,0.03,92.0
76791,635,2024-08-10 07:42:44,463,1.72,0.008,0.0,9.999,16,20,26.3,89.3,,,38,,27,,15,0.029,92.0
76792,635,2024-08-10 07:47:45,459,1.71,0.008,0.0,9.999,13,15,26.3,89.3,,,40,,22,,13,0.029,92.0
76793,635,2024-08-10 07:52:46,457,1.72,0.008,0.001,9.999,16,20,26.3,89.3,,,43,,27,,15,0.029,92.0
76794,635,2024-08-10 07:57:47,457,1.73,0.008,0.001,9.999,13,15,26.3,89.3,,,37,,22,,13,0.029,92.0
76795,635,2024-08-10 08:02:48,457,1.73,0.008,0.001,9.999,16,18,26.3,89.3,,,38,,27,,15,0.029,92.0
76796,635,2024-08-10 08:07:49,453,1.73,0.008,0.001,9.999,15,17,26.3,89.3,,,37,,25,,14,0.029,92.0
76797,635,2024-08-10 08:12:50,457,1.73,0.008,0.0,9.999,16,18,26.3,89.3,,,37,,27,,16,0.029,92.0
76798,635,2024-08-10 08:17:52,449,1.75,0.008,0.001,9.999,17,22,26.3,89.3,,,41,,28,,16,0.029,92.0
76799,635,2024-08-10 08:22:52,447,1.75,0.008,0.001,9.999,18,22,26.3,89.3,,,44,,30,,17,0.029,92.0
76800,635,2024-08-10 08:27:54,455,1.76,0.008,0.001,9.999,18,23,26.3,89.3,,,38,,30,,17,0.029,92.0
76801,635,2024-08-10 08:32:55,447,1.77,0.008,0.001,9.999,18,23,26.3,89.3,,,37,,30,,18,0.029,92.0
76802,635,2024-08-10 08:37:56,447,1.79,0.008,0.001,9.999,19,24,26.3,89.3,,,38,,32,,18,0.029,92.0
76803,635,2024-08-10 08:42:57,449,1.8,0.008,0.0,9.999,18,21,26.3,89.3,,,38,,30,,18,0.028,92.0
76804,635,2024-08-10 08:47:58,439,1.8,0.009,0.0,9.999,22,27,26.3,89.3,,,43,,37,,21,0.028,92.0
76805,635,2024-08-10 08:52:59,449,1.82,0.008,0.001,9.999,20,25,26.3,89.3,,,45,,33,,19,0.028,92.0
76806,635,2024-08-10 08:58:00,447,1.83,0.008,0.001,9.999,21,27,26.3,89.3,,,37,,35,,21,0.028,92.0
76807,635,2024-08-10 09:03:01,447,1.86,0.008,0.001,9.999,23,28,26.3,89.3,,,37,,38,,22,0.029,92.0
76808,635,2024-08-10 09:08:02,443,1.86,0.009,0.001,9.999,25,28,26.3,89.3,,,38,,42,,24,0.028,92.0
76809,635,2024-08-10 09:13:03,443,1.87,0.009,0.0,9.999,24,29,26.3,89.3,,,38,,40,,23,0.028,92.0
76810,635,2024-08-10 09:18:04,445,1.87,0.009,0.0,9.999,30,38,26.3,89.3,,,40,,50,,28,0.028,92.0
76811,635,2024-08-10 09:23:05,441,1.88,0.009,0.001,9.999,32,41,26.3,89.3,,,44,,53,,31,0.028,92.0
76812,635,2024-08-10 09:28:06,445,1.91,0.009,0.001,9.81,31,38,26.3,89.3,,,38,,52,,30,0.028,92.0
76813,635,2024-08-10 09:33:07,445,1.93,0.009,0.001,8.92,30,33,26.3,89.3,,,38,,50,,29,0.028,92.0
76814,635,2024-08-10 09:38:08,443,1.91,0.01,0.001,8.27,31,37,26.3,89.3,,,43,,52,,30,0.027,92.0
76815,635,2024-08-10 09:43:09,445,1.93,0.009,0.001,7.74,31,35,26.3,89.3,,,38,,52,,31,0.027,92.0
76816,635,2024-08-10 09:48:10,441,1.91,0.009,0.0,7.34,30,36,26.3,89.3,,,40,,50,,29,0.027,92.0
76817,635,2024-08-10 09:53:11,439,1.91,0.009,0.0,7.05,32,36,26.3,89.3,,,45,,53,,32,0.026,92.0
76818,635,2024-08-10 09:58:12,451,1.93,0.01,0.001,6.79,32,37,26.3,89.3,,,37,,53,,32,0.026,92.0
76819,635,2024-08-10 10:03:13,451,1.92,0.009,0.001,6.59,36,43,26.3,89.3,,,37,,60,,35,0.026,92.0
76820,635,2024-08-10 10:08:14,449,1.93,0.01,0.0,6.4,39,46,26.3,89.3,,,37,,65,,37,0.026,92.0
76821,635,2024-08-10 10:13:15,449,1.93,0.01,0.001,6.23,41,49,26.3,89.3,,,38,,68,,40,0.026,92.0
76822,635,2024-08-10 10:18:16,443,1.96,0.011,0.0,6.06,43,50,26.3,89.3,,,39,,72,,42,0.026,92.0
76823,635,2024-08-10 10:23:17,445,1.98,0.01,0.0,5.94,42,52,26.3,89.3,,,42,,70,,41,0.026,92.0
76824,635,2024-08-10 10:28:18,445,2.01,0.011,0.001,5.85,37,42,26.3,89.3,,,50,,62,,36,0.025,92.0
76825,635,2024-08-10 10:33:19,443,2.02,0.01,0.001,5.79,41,48,26.3,89.3,,,38,,68,,40,0.025,92.0
76826,635,2024-08-10 10:38:20,439,2.01,0.011,0.001,5.75,36,41,26.3,89.3,,,37,,60,,36,0.025,92.0
76827,635,2024-08-10 10:43:21,441,2.02,0.011,0.001,5.72,39,47,26.3,89.3,,,38,,65,,39,0.025,92.0
76828,635,2024-08-10 10:48:22,441,2.03,0.011,0.001,5.71,41,49,26.3,89.3,,,39,,68,,41,0.025,92.0
76829,635,2024-08-10 10:53:23,443,2.02,0.011,0.001,5.7,42,49,26.3,89.3,,,42,,70,,41,0.025,92.0
76830,635,2024-08-10 10:58:24,441,2.05,0.011,0.0,5.7,40,48,26.3,89.3,,,38,,67,,40,0.025,92.0
76831,635,2024-08-10 11:03:25,443,2.06,0.013,0.001,5.69,38,43,26.3,89.3,,,37,,63,,37,0.025,92.0
76832,635,2024-08-10 11:08:25,437,2.06,0.011,0.001,5.7,44,55,26.3,89.3,,,38,,73,,43,0.025,92.0
76833,635,2024-08-10 11:13:27,439,2.06,0.012,0.001,5.69,40,47,26.3,89.3,,,38,,67,,39,0.025,92.0
76834,635,2024-08-10 11:18:27,439,2.08,0.011,0.001,5.7,38,45,26.3,89.3,,,40,,63,,37,0.025,92.0
76835,635,2024-08-10 11:23:28,439,2.1,0.012,0.0,5.7,35,40,26.3,89.3,,,47,,58,,35,0.025,92.0
76836,635,2024-08-10 11:28:29,441,2.11,0.011,0.0,5.7,41,48,26.3,89.3,,,39,,68,,40,0.025,92.0
76837,635,2024-08-10 11:33:30,437,2.12,0.011,0.0,5.7,35,42,26.3,89.3,,,37,,58,,35,0.024,92.0
76838,635,2024-08-10 11:38:31,437,2.13,0.012,0.0,5.7,37,44,26.3,89.3,,,38,,62,,36,0.024,92.0
76839,635,2024-08-10 11:43:32,445,2.11,0.011,0.001,5.7,37,47,26.3,89.3,,,41,,62,,36,0.024,100.0
76840,635,2024-08-10 11:48:33,443,2.12,0.012,0.001,5.7,39,46,26.3,89.3,,,35,,65,,38,0.024,100.0
76841,635,2024-08-10 11:53:33,441,2.14,0.012,0.001,5.71,36,40,26.3,89.3,,,36,,60,,35,0.024,100.0
76842,635,2024-08-10 11:58:34,437,2.16,0.01,0.001,5.73,39,47,26.3,89.3,,,37,,65,,38,0.025,100.0
76843,635,2024-08-10 12:03:35,435,2.18,0.013,0.0,5.73,39,44,26.3,89.3,,,38,,65,,38,0.024,100.0
76844,635,2024-08-10 12:08:36,443,2.19,0.011,0.0,5.75,46,54,26.3,89.3,,,44,,77,,45,0.025,100.0
76845,635,2024-08-10 12:13:37,437,2.19,0.011,0.0,5.75,42,50,26.3,89.3,,,37,,70,,41,0.025,100.0
76846,635,2024-08-10 12:18:38,435,2.17,0.013,0.001,5.72,42,50,26.3,89.3,,,43,,70,,41,0.024,100.0
76847,635,2024-08-10 12:23:39,443,2.13,0.013,0.001,5.7,42,52,26.3,89.3,,,37,,70,,40,0.023,100.0
76848,635,2024-08-10 12:28:40,445,2.05,0.013,0.001,5.68,25,33,26.3,89.3,,,39,,42,,24,0.023,99.0
76849,635,2024-08-10 12:33:41,441,1.98,0.012,0.001,5.73,24,29,26.3,89.3,,,45,,40,,23,0.023,99.0
76850,635,2024-08-10 12:38:42,445,1.95,0.011,0.001,5.79,32,40,26.3,89.3,,,38,,53,,30,0.023,99.0
76851,635,2024-08-10 12:43:23,443,1.92,0.013,0.0,5.83,30,38,26.3,89.3,,,38,,50,,28,0.023,99.0
76852,635,2024-08-10 12:48:24,443,1.87,0.012,0.0,5.87,24,32,26.3,89.3,,,38,,40,,23,0.022,99.0
76853,635,2024-08-10 12:53:25,447,1.83,0.011,0.0,5.96,19,24,26.3,89.3,,,44,,32,,18,0.022,99.0
76854,635,2024-08-10 12:58:26,447,1.81,0.011,0.001,6.09,26,31,26.3,89.3,,,42,,43,,25,0.022,98.0
76855,635,2024-08-10 13:03:27,439,1.84,0.011,0.001,6.18,23,28,26.3,89.3,,,37,,38,,22,0.023,98.0
76856,635,2024-08-10 13:08:27,443,1.87,0.011,0.001,6.17,25,28,26.3,89.3,,,40,,42,,24,0.023,98.0
76857,635,2024-08-10 13:13:29,433,1.9,0.013,0.001,6.09,32,37,26.3,89.3,,,38,,53,,32,0.023,98.0
76858,635,2024-08-10 13:18:29,435,1.9,0.013,0.0,6.02,30,36,26.3,89.3,,,55,,50,,30,0.023,98.0
76859,635,2024-08-10 13:23:31,439,1.92,0.013,0.0,5.98,38,48,26.3,89.3,,,41,,63,,37,0.023,98.0
76860,635,2024-08-10 13:28:32,443,1.94,0.014,0.0,5.95,36,43,26.3,89.3,,,45,,60,,35,0.023,98.0
76861,635,2024-08-10 13:33:33,437,1.95,0.013,0.001,5.91,36,44,26.3,89.3,,,37,,60,,36,0.023,98.0
76862,635,2024-08-10 13:38:33,439,1.95,0.011,0.001,5.88,36,43,26.3,89.3,,,38,,60,,35,0.023,98.0
76863,635,2024-08-10 13:43:34,443,1.96,0.013,0.001,5.86,33,38,26.3,89.3,,,38,,55,,33,0.023,98.0
76864,635,2024-08-10 13:48:35,443,1.97,0.011,0.001,5.85,38,43,26.3,89.3,,,39,,63,,37,0.023,98.0
76865,635,2024-08-10 13:53:36,443,1.95,0.011,0.001,5.83,37,42,26.3,89.3,,,42,,62,,36,0.023,98.0
76866,635,2024-08-10 13:58:37,441,1.97,0.011,0.0,5.83,39,47,26.3,89.3,,,37,,65,,39,0.023,98.0
76867,635,2024-08-10 14:03:38,433,1.95,0.013,0.001,5.82,39,47,26.3,89.3,,,42,,65,,39,0.023,98.0
76868,635,2024-08-10 14:08:39,441,1.95,0.012,0.001,5.83,38,43,26.3,89.3,,,37,,63,,37,0.023,98.0
76869,635,2024-08-10 14:13:40,437,1.93,0.013,0.001,5.82,35,39,26.3,89.3,,,38,,58,,34,0.023,98.0
76870,635,2024-08-10 14:18:41,441,1.91,0.013,0.001,5.86,39,44,26.3,89.3,,,41,,65,,38,0.023,98.0
76871,635,2024-08-10 14:23:42,439,1.94,0.012,0.001,5.89,42,50,26.3,89.3,,,45,,70,,41,0.023,98.0
76872,635,2024-08-10 14:28:43,439,1.94,0.013,0.0,5.88,39,44,26.3,89.3,,,37,,65,,38,0.023,98.0
76873,635,2024-08-10 14:33:44,437,1.95,0.011,0.0,5.85,43,51,26.3,89.3,,,37,,72,,42,0.023,98.0
76874,635,2024-08-10 14:38:45,441,1.97,0.013,0.0,5.84,39,45,26.3,89.3,,,38,,65,,39,0.023,98.0
76875,635,2024-08-10 14:43:46,445,1.96,0.011,0.0,5.84,43,54,26.3,89.3,,,40,,72,,42,0.023,98.0
76876,635,2024-08-10 14:48:47,441,1.95,0.012,0.001,5.84,45,55,26.3,89.3,,,43,,75,,44,0.023,98.0
76877,635,2024-08-10 14:53:48,443,1.95,0.013,0.001,5.84,46,54,26.3,89.3,,,37,,77,,45,0.023,98.0
76878,635,2024-08-10 14:58:48,437,1.94,0.013,0.001,5.85,44,52,26.3,89.3,,,43,,73,,43,0.022,98.0
76879,635,2024-08-10 15:03:49,441,1.93,0.013,0.001,5.87,43,51,26.3,89.3,,,38,,72,,42,0.022,98.0
76880,635,2024-08-10 15:08:50,437,1.91,0.013,0.0,5.91,39,47,26.3,89.3,,,38,,65,,39,0.022,98.0
76881,635,2024-08-10 15:13:51,437,1.94,0.013,0.0,5.91,42,49,26.3,89.3,,,39,,70,,41,0.022,98.0
76882,635,2024-08-10 15:18:52,441,1.91,0.01,0.001,5.93,40,47,26.3,89.3,,,44,,67,,39,0.022,98.0
76883,635,2024-08-10 15:23:53,433,1.91,0.013,0.001,5.94,41,48,26.3,89.3,,,37,,68,,40,0.022,98.0
76884,635,2024-08-10 15:28:54,439,1.91,0.011,0.001,5.96,41,48,26.3,89.3,,,37,,68,,40,0.022,98.0
76885,635,2024-08-10 15:33:55,439,1.9,0.012,0.0,5.98,36,41,26.3,89.3,,,37,,60,,36,0.022,98.0
76886,635,2024-08-10 15:38:56,437,1.9,0.011,0.0,6.01,38,43,26.3,89.3,,,39,,63,,38,0.023,98.0
76887,635,2024-08-10 15:43:57,439,1.91,0.012,0.0,6.01,37,42,26.3,89.3,,,42,,62,,37,0.023,98.0
76888,635,2024-08-10 15:48:58,431,1.93,0.012,0.0,5.99,41,48,26.3,89.3,,,42,,68,,40,0.023,98.0
76889,635,2024-08-10 15:53:59,431,1.94,0.012,0.001,5.96,39,44,26.3,89.3,,,38,,65,,39,0.024,98.0
76890,635,2024-08-10 15:59:00,429,1.95,0.011,0.001,5.92,39,44,26.3,89.3,,,37,,65,,39,0.024,98.0
76891,635,2024-08-10 16:04:01,429,1.97,0.013,0.001,5.9,40,45,26.3,89.3,,,38,,67,,39,0.024,98.0
76892,635,2024-08-10 16:09:01,433,1.97,0.013,0.001,5.88,39,44,26.3,89.3,,,43,,65,,39,0.024,98.0
76893,635,2024-08-10 16:14:02,437,1.98,0.013,0.001,5.88,39,47,26.3,89.3,,,37,,65,,39,0.023,98.0
76894,635,2024-08-10 16:19:03,443,1.92,0.013,0.001,5.97,30,36,26.3,89.3,,,37,,50,,30,0.022,98.0
76895,635,2024-08-10 16:24:04,445,1.8,0.013,0.001,6.748,21,26,26.3,89.3,,,37,,35,,20,0.022,98.0
76896,635,2024-08-10 16:29:05,441,1.77,0.011,0.001,7.733,23,31,26.3,89.3,,,38,,38,,22,0.022,98.0
76897,635,2024-08-10 16:34:06,449,1.73,0.011,0.001,8.6,17,22,26.3,89.3,,,40,,28,,17,0.022,98.0
76898,635,2024-08-10 16:39:07,449,1.69,0.012,0.001,9.7,14,20,26.3,89.3,,,43,,23,,12,0.022,98.0
76899,635,2024-08-10 16:44:08,445,1.67,0.011,0.001,9.999,19,28,26.3,89.3,,,39,,32,,16,0.022,98.0
76900,635,2024-08-10 16:49:09,441,1.62,0.01,0.0,9.999,17,27,26.3,89.3,,,37,,28,,15,0.022,98.0
76901,635,2024-08-10 16:54:10,447,1.65,0.01,0.0,9.999,16,23,26.3,89.3,,,38,,27,,14,0.022,98.0
76902,635,2024-08-10 16:59:11,441,1.68,0.011,0.001,9.999,18,28,26.3,89.3,,,38,,30,,16,0.023,98.0
76903,635,2024-08-10 17:04:12,435,1.7,0.01,0.0,9.999,16,25,26.3,89.3,,,39,,27,,14,0.024,98.0
76904,635,2024-08-10 17:09:14,441,1.73,0.011,0.001,9.999,14,21,26.3,89.3,,,43,,23,,13,0.024,98.0
76905,635,2024-08-10 17:14:14,439,1.79,0.011,0.001,9.205,17,26,26.3,89.3,,,37,,28,,15,0.024,98.0
76906,635,2024-08-10 17:19:15,437,1.81,0.011,0.0,8.4,17,24,26.3,89.3,,,37,,28,,16,0.024,98.0
76907,635,2024-08-10 17:24:16,437,1.84,0.011,0.001,7.74,19,26,26.3,89.3,,,37,,32,,18,0.025,98.0
76908,635,2024-08-10 17:29:17,433,1.86,0.011,0.001,7.26,24,31,26.3,89.3,,,38,,40,,22,0.025,98.0
76909,635,2024-08-10 17:34:18,431,1.87,0.011,0.001,6.86,26,32,26.3,89.3,,,45,,43,,25,0.025,98.0
76910,635,2024-08-10 17:39:19,441,1.9,0.012,0.001,6.66,26,34,26.3,89.3,,,43,,43,,25,0.025,98.0
76911,635,2024-08-10 17:44:20,437,1.91,0.011,0.001,6.49,30,39,26.3,89.3,,,37,,50,,29,0.025,98.0
76912,635,2024-08-10 17:49:21,435,1.93,0.011,0.001,6.36,33,42,26.3,89.3,,,37,,55,,32,0.025,98.0
76913,635,2024-08-10 17:54:22,431,1.93,0.011,0.0,6.24,34,43,26.3,89.3,,,38,,57,,32,0.026,98.0
76914,635,2024-08-10 17:59:23,435,1.94,0.012,0.0,6.15,31,37,26.3,89.3,,,39,,52,,30,0.025,98.0
76915,635,2024-08-10 18:04:24,437,1.94,0.012,0.001,6.09,34,41,26.3,89.3,,,41,,57,,33,0.025,98.0
76916,635,2024-08-10 18:09:25,435,1.94,0.012,0.001,6.04,28,32,26.3,89.3,,,41,,47,,28,0.025,98.0
76917,635,2024-08-10 18:14:26,437,1.93,0.011,0.001,6.01,27,30,26.3,89.3,,,37,,45,,27,0.024,98.0
76918,635,2024-08-10 18:19:27,435,1.93,0.012,0.001,6.0,27,31,26.3,89.3,,,37,,45,,27,0.024,98.0
76919,635,2024-08-10 18:24:27,439,1.9,0.012,0.0,6.0,28,31,26.3,89.3,,,38,,47,,28,0.023,98.0
76920,635,2024-08-10 18:29:28,441,1.9,0.011,0.0,6.01,28,32,26.3,89.3,,,43,,47,,28,0.023,98.0
